MNDR ID	ncRNA Symbol	ncRNA Category	Species	Disease	DO ID	MeSH ID	References	Score
MNDR-E-CIRC-0669	hsa_circ_0002968	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0670	hsa_circ_0002978	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0671	hsa_circ_0002978	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0672	hsa_circ_0003006	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0673	hsa_circ_0003152	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31969560	0.999424
MNDR-E-CIRC-0674	hsa_circ_0003159	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28618205	0.999424
MNDR-E-CIRC-0674	hsa_circ_0003159	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32099530	0.999424
MNDR-E-CIRC-0675	hsa_circ_0003171	circRNA	Homo sapiens	Primary great saphenous vein varicosities	DOID:799	D014648	29577902	0.888683
MNDR-E-CIRC-0676	hsa_circ_0003176	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	30570107	0.999424
MNDR-E-CIRC-0677	hsa_circ_0003183	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-0678	hsa_circ_0003221	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29125888	0.982118
MNDR-E-CIRC-0679	hsa_circ_0003221	circRNA	Homo sapiens	Bladder carcinoma	DOID:4007		29125888	0.795006
MNDR-E-CIRC-0680	hsa_circ_0003265	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0681	hsa_circ_0003266	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0682	hsa_circ_0003291	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0683	hsa_circ_0003418	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31807029	1
MNDR-E-CIRC-0684	hsa_circ_0003420	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31669510	0.999424
MNDR-E-CIRC-0684	hsa_circ_0003420	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31960989	0.999424
MNDR-E-CIRC-0685	hsa_circ_0003449	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0686	hsa_circ_0003528	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-0687	hsa_circ_0003542	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0688	hsa_circ_0003570	circRNA	Homo sapiens	Endometriosis of ovary	DOID:11432		29490568	0.795006
MNDR-E-CIRC-0689	hsa_circ_0003570	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	28493512	0.982118
MNDR-E-CIRC-0690	hsa_circ_0003570	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28493512	0.795006
MNDR-E-CIRC-0691	hsa_circ_0003575	circRNA	Homo sapiens	Atherosclerosis	DOID:1936	D050197	28946214	0.999986
MNDR-E-CIRC-0692	hsa_circ_0003575	circRNA	Homo sapiens	Aortic aneurysm	DOID:3627	D001014	28946214	0.795006
MNDR-E-CIRC-0693	hsa_circ_0003586	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0694	hsa_circ_0003645	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0695	hsa_circ_0003645	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	30853176	0.795006
MNDR-E-CIRC-0696	hsa_circ_000367	circRNA	Homo sapiens	Hepatic steatosis	DOID:9452	D005234	28717649	0.888683
MNDR-E-CIRC-0697	hsa_circ_0003696	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0698	hsa_circ_0003707	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28639908	0.888683
MNDR-E-CIRC-0699	hsa_circ_0003738	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0700	hsa_circ_0003759	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0701	hsa_circ_0003789	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0702	hsa_circ_0003812	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0703	hsa_circ_0003812	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0704	hsa_circ_0003834	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0705	hsa_circ_0003838	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-0706	hsa_circ_0003880	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0707	hsa_circ_0003906	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29123417	0.795006
MNDR-E-CIRC-0708	hsa_circ_0003922	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0709	hsa_circ_0003943	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0710	hsa_circ_0003998	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31410028	0.795006
MNDR-E-CIRC-0711	hsa_circ_0003998	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	30764896	0.795006
MNDR-E-CIRC-0712	hsa_circ_0004015	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	30509491	0.982118
MNDR-E-CIRC-0713	hsa_circ_0004018	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	28938566	0.795006
MNDR-E-CIRC-0714	hsa_circ_0004018	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28938566	0.99029
MNDR-E-CIRC-0715	hsa_circ_0004115	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0716	hsa_circ_0004136	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	28282919	0.999986
MNDR-E-CIRC-0716	hsa_circ_0004136	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	31773676	0.999986
MNDR-E-CIRC-0717	hsa_circ_0004198	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0718	hsa_circ_0004277	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	28282919	0.795006
MNDR-E-CIRC-0719	hsa_circ_0004277	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31960446	0.795006
MNDR-E-CIRC-0720	hsa_circ_0004287	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0721	hsa_circ_0004287	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0722	hsa_circ_0004287	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0723	hsa_circ_0004287	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0724	hsa_circ_0004370	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	30988074	0.982118
MNDR-E-CIRC-0725	hsa_circ_0004383	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	27613831	0.982118
MNDR-E-CIRC-0726	hsa_circ_0004383	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0727	hsa_circ_0004383	circRNA	Homo sapiens	Myocardial ischemia		D017202	26377962	0.982118
MNDR-E-CIRC-0728	hsa_circ_0004390	circRNA	Homo sapiens	Ovarian cancer	DOID:2394	D010051	32192774	0.795006
MNDR-E-CIRC-0729	hsa_circ_0004458	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0730	hsa_circ_0004458	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	30086127	0.982118
MNDR-E-CIRC-0731	hsa_circ_0004484	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0732	hsa_circ_0004489	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0733	hsa_circ_0004489	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0734	hsa_circ_0004489	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0735	hsa_circ_0004489	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0736	hsa_circ_0004491	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		31669576	0.982118
MNDR-E-CIRC-0737	hsa_circ_0004520	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0738	hsa_circ_0004547	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0739	hsa_circ_0004562	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0740	hsa_circ_0004567	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0741	hsa_circ_0004585	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31354349	0.795006
MNDR-E-CIRC-0742	hsa_circ_0004600	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0743	hsa_circ_0004639	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0744	hsa_circ_0004659	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0745	hsa_circ_0004659	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0746	hsa_circ_0004680	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0747	hsa_circ_0004703	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0748	hsa_circ_0004712	circRNA	Homo sapiens	Endometriosis of ovary	DOID:11432		29490568	0.795006
MNDR-E-CIRC-0749	hsa_circ_0004771	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30979827	0.999424
MNDR-E-CIRC-0750	hsa_circ_0004771	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31737058	0.795006
MNDR-E-CIRC-0751	hsa_circ_0004771	circRNA	Homo sapiens	Esophageal squamous cell carcinoma		D000077277	32050790	0.795006
MNDR-E-CIRC-0752	hsa_circ_0004784	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0753	hsa_circ_0004784	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0754	hsa_circ_0004819	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0755	hsa_circ_0004826	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	32250047	0.795006
MNDR-E-CIRC-0756	hsa_circ_0004867	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0757	hsa_circ_0004872	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0758	hsa_circ_0004913	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32355738	0.795006
MNDR-E-CIRC-0759	hsa_circ_0004934	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0760	hsa_circ_0004988	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0761	hsa_circ_0005004	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-0762	hsa_circ_0005015	circRNA	Homo sapiens	Diabetes retinopathy	DOID:8947	D003930	29288268	0.888683
MNDR-E-CIRC-0763	hsa_circ_0005016	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0764	hsa_circ_0005035	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31377314	0.795006
MNDR-E-CIRC-0765	hsa_circ_0005035	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	32107851	0.795006
MNDR-E-CIRC-0766	hsa_circ_0005046	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0767	hsa_circ_0005075	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32133664	0.795006
MNDR-E-CIRC-0768	hsa_circ_0005075	circRNA	Homo sapiens	Urinary bladder cancer	DOID:11054	D001749	28969099	0.795006
MNDR-E-CIRC-0769	hsa_circ_0005075	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	27258521	1
MNDR-E-CIRC-0769	hsa_circ_0005075	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	29710484	1
MNDR-E-CIRC-0769	hsa_circ_0005075	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31054187	1
MNDR-E-CIRC-0770	hsa_circ_0005075	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	27258521	0.982118
MNDR-E-CIRC-0770	hsa_circ_0005075	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28134598	0.982118
MNDR-E-CIRC-0771	hsa_circ_0005075	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31081084	1
MNDR-E-CIRC-0771	hsa_circ_0005075	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31476947	1
MNDR-E-CIRC-0772	hsa_circ_0005085	circRNA	Homo sapiens	Basal cell carcinoma	DOID:2513	D002280	27097056	0.795006
MNDR-E-CIRC-0773	hsa_circ_0005085	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-0774	hsa_circ_0005105	circRNA	Homo sapiens	Osteoarthritis	DOID:8398	D010003	28276108	0.999424
MNDR-E-CIRC-0775	hsa_circ_0005116	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0776	hsa_circ_0005127	circRNA	Homo sapiens	Facet joint osteoarthritis	DOID:8398		29470979	0.795006
MNDR-E-CIRC-0777	hsa_circ_0005198	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31038801	0.999986
MNDR-E-CIRC-0778	hsa_circ_0005214	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0779	hsa_circ_0005230	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30504704	1
MNDR-E-CIRC-0780	hsa_circ_0005230	circRNA	Homo sapiens	Cholangiocarcinoma	DOID:4947	D018281	30946694	0.982118
MNDR-E-CIRC-0781	hsa_circ_0005267	circRNA	Homo sapiens	Primary great saphenous vein varicosities	DOID:799	D014648	29577902	0.888683
MNDR-E-CIRC-0782	hsa_circ_0005270	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0783	hsa_circ_0005273	circRNA	Homo sapiens	Thyroid cancer	DOID:1781	D013964	31693489	0.795006
MNDR-E-CIRC-0784	hsa_circ_0005273	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31973707	0.999424
MNDR-E-CIRC-0785	hsa_circ_0005276	circRNA	Homo sapiens	Prostate cancer	DOID:10283	D011471	31624242	0.795006
MNDR-E-CIRC-0786	hsa_circ_0005320	circRNA	Homo sapiens	Triple negative breast cancer	DOID:0060081	D064726	32264877	0.795006
MNDR-E-CIRC-0787	hsa_circ_0005379	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		31035951	1
MNDR-E-CIRC-0788	hsa_circ_0005397	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	27997903	0.795006
MNDR-E-CIRC-0789	hsa_circ_0005402	circRNA	Homo sapiens	Multiple sclerosis	DOID:2377	D009103	28651352	0.888683
MNDR-E-CIRC-0790	hsa_circ_0005489	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0791	hsa_circ_0005529	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.795006
MNDR-E-CIRC-0792	hsa_circ_0005554	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0793	hsa_circ_0005554	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0794	hsa_circ_0005556	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.982118
MNDR-E-CIRC-0794	hsa_circ_0005556	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31827632	0.982118
MNDR-E-CIRC-0795	hsa_circ_0005571	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0796	hsa_circ_0005576	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	31545253	0.795006
MNDR-E-CIRC-0797	hsa_circ_0005603	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0798	hsa_circ_0005615	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0799	hsa_circ_0005623	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0800	hsa_circ_0005654	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31640088	0.795006
MNDR-E-CIRC-0801	hsa_circ_0005660	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	30072869	0.999424
MNDR-E-CIRC-0801	hsa_circ_0005660	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	32194140	0.999424
MNDR-E-CIRC-0802	hsa_circ_0005758	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31328820	0.982118
MNDR-E-CIRC-0803	hsa_circ_0005785	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	27997903	0.795006
MNDR-E-CIRC-0804	hsa_circ_0005795	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	31920098	0.795006
MNDR-E-CIRC-0805	hsa_circ_0005795	circRNA	Homo sapiens	Basal cell carcinoma	DOID:2513	D002280	27097056	0.795006
MNDR-E-CIRC-0806	hsa_circ_0005836	circRNA	Homo sapiens	Active pulmonary tuberculosis	DOID:2957		28846924	0.795006
MNDR-E-CIRC-0807	hsa_circ_0005870	circRNA	Homo sapiens	Hypertension	DOID:10763	D006973	28534714	0.795006
MNDR-E-CIRC-0808	hsa_circ_0005909	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	30153287	0.982118
MNDR-E-CIRC-0809	hsa_circ_0005912	circRNA	Homo sapiens	Basal cell carcinoma	DOID:2513	D002280	27097056	0.795006
MNDR-E-CIRC-0810	hsa_circ_0005927	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.795006
MNDR-E-CIRC-0811	hsa_circ_0005929	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0812	hsa_circ_0005931	circRNA	Homo sapiens	Hepatoblastoma	DOID:687	D018197	29414822	0.888683
MNDR-E-CIRC-0813	hsa_circ_0005941	circRNA	Homo sapiens	Acne	DOID:6543	D000152	29573483	0.888683
MNDR-E-CIRC-0814	hsa_circ_0005949	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0815	hsa_circ_0005962	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0816	hsa_circ_0005962	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	30777071	0.795006
MNDR-E-CIRC-0817	hsa_circ_000598	circRNA	Homo sapiens	Osteoarthritis	DOID:8398	D010003	28624198	0.99029
MNDR-E-CIRC-0818	hsa_circ_0005986	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	28410211	0.999424
MNDR-E-CIRC-0819	hsa_circ_0005986	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28410211	0.982118
MNDR-E-CIRC-0820	hsa_circ_0006022	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28639908	0.888683
MNDR-E-CIRC-0821	hsa_circ_0006061	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0822	hsa_circ_0006061	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0823	hsa_circ_0006061	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0824	hsa_circ_0006061	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0825	hsa_circ_0006063	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0826	hsa_circ_0006127	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28974900	0.795006
MNDR-E-CIRC-0827	hsa_circ_0006147	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0828	hsa_circ_0006156	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32271420	0.795006
MNDR-E-CIRC-0829	hsa_circ_0006156	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	32059339	0.982118
MNDR-E-CIRC-0830	hsa_circ_0006168	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	31957828	0.795006
MNDR-E-CIRC-0831	hsa_circ_0006168	circRNA	Homo sapiens	Small cell lung cancer	DOID:5409	D055752	31229921	1
MNDR-E-CIRC-0832	hsa_circ_0006174	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0833	hsa_circ_0006215	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	29930719	0.982118
MNDR-E-CIRC-0834	hsa_circ_0006220	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	29454093	0.999986
MNDR-E-CIRC-0835	hsa_circ_0006229	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	26945092	0.982118
MNDR-E-CIRC-0835	hsa_circ_0006229	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28134598	0.982118
MNDR-E-CIRC-0836	hsa_circ_0006257	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0837	hsa_circ_0006257	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0838	hsa_circ_0006257	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0839	hsa_circ_0006261	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30134837	1
MNDR-E-CIRC-0839	hsa_circ_0006261	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30939216	1
MNDR-E-CIRC-0840	hsa_circ_0006282	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	1
MNDR-E-CIRC-0840	hsa_circ_0006282	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32099403	1
MNDR-E-CIRC-0841	hsa_circ_0006311	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0842	hsa_circ_0006323	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28947970	0.795006
MNDR-E-CIRC-0843	hsa_circ_0006349	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0844	hsa_circ_0006404	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31802888	0.999424
MNDR-E-CIRC-0845	hsa_circ_0006404	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	26657152	1
MNDR-E-CIRC-0845	hsa_circ_0006404	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	26861625	1
MNDR-E-CIRC-0845	hsa_circ_0006404	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	27886165	1
MNDR-E-CIRC-0845	hsa_circ_0006404	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28134598	1
MNDR-E-CIRC-0846	hsa_circ_0006404	circRNA	Homo sapiens	Cancer	DOID:162	D009369	27886165	0.795006
MNDR-E-CIRC-0847	hsa_circ_0006404	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	31504797	1
MNDR-E-CIRC-0848	hsa_circ_0006404	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	29620202	0.999424
MNDR-E-CIRC-0849	hsa_circ_0006404	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	32308490	0.795006
MNDR-E-CIRC-0850	hsa_circ_0006404	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	31680314	0.982118
MNDR-E-CIRC-0851	hsa_circ_0006404	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0852	hsa_circ_0006404	circRNA	Homo sapiens	Myocardial senescence			26873092	1
MNDR-E-CIRC-0853	hsa_circ_0006411	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0854	hsa_circ_0006412	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0855	hsa_circ_0006417	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0856	hsa_circ_0006427	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	30470570	1
